LABEL	POS_CNT	THRESHOLD	FOLD	ACCURACY	PRECISION	RECALL	F1
BioTech	185	0.00	0	0.0594	0.0594	1.0000	0.1121
BioTech	185	0.05	0	0.5072	0.1053	0.9730	0.1900
BioTech	185	0.10	0	0.9213	0.4286	0.9730	0.5950
BioTech	185	0.15	0	0.9551	0.5738	0.9459	0.7143
BioTech	185	0.20	0	0.9695	0.6800	0.9189	0.7816
BioTech	185	0.25	0	0.9727	0.7083	0.9189	0.8000
BioTech	185	0.30	0	0.9727	0.7083	0.9189	0.8000
BioTech	185	0.35	0	0.9775	0.7556	0.9189	0.8293
BioTech	185	0.40	0	0.9775	0.7556	0.9189	0.8293
BioTech	185	0.45	0	0.9775	0.7674	0.8919	0.8250
BioTech	185	0.50	0	0.9775	0.7674	0.8919	0.8250
BioTech	185	0.55	0	0.9775	0.7805	0.8649	0.8205
BioTech	185	0.60	0	0.9727	0.7778	0.7568	0.7671
BioTech	185	0.65	0	0.9727	0.7778	0.7568	0.7671
BioTech	185	0.70	0	0.9679	0.7576	0.6757	0.7143
BioTech	185	0.75	0	0.9647	0.7586	0.5946	0.6667
BioTech	185	0.80	0	0.9631	0.7692	0.5405	0.6349
BioTech	185	0.85	0	0.9631	0.7917	0.5135	0.6230
BioTech	185	0.90	0	0.9502	0.7143	0.2703	0.3922
BioTech	185	0.95	0	0.9454	0.6364	0.1892	0.2917
BioTech	185	1.00	0	0.9406	0.0000	0.0000	0.0000
BioTech	185	0.00	1	0.0594	0.0594	1.0000	0.1121
BioTech	185	0.05	1	0.4719	0.1011	1.0000	0.1836
BioTech	185	0.10	1	0.8748	0.3217	1.0000	0.4868
BioTech	185	0.15	1	0.9230	0.4353	1.0000	0.6066
BioTech	185	0.20	1	0.9518	0.5556	0.9459	0.7000
BioTech	185	0.25	1	0.9711	0.6863	0.9459	0.7955
BioTech	185	0.30	1	0.9759	0.7391	0.9189	0.8193
BioTech	185	0.35	1	0.9807	0.8205	0.8649	0.8421
BioTech	185	0.40	1	0.9823	0.8611	0.8378	0.8493
BioTech	185	0.45	1	0.9856	0.9375	0.8108	0.8696
BioTech	185	0.50	1	0.9856	0.9667	0.7838	0.8657
BioTech	185	0.55	1	0.9839	0.9655	0.7568	0.8485
BioTech	185	0.60	1	0.9839	1.0000	0.7297	0.8437
BioTech	185	0.65	1	0.9839	1.0000	0.7297	0.8437
BioTech	185	0.70	1	0.9839	1.0000	0.7297	0.8437
BioTech	185	0.75	1	0.9823	1.0000	0.7027	0.8254
BioTech	185	0.80	1	0.9775	1.0000	0.6216	0.7667
BioTech	185	0.85	1	0.9743	1.0000	0.5676	0.7241
BioTech	185	0.90	1	0.9695	1.0000	0.4865	0.6545
BioTech	185	0.95	1	0.9567	1.0000	0.2703	0.4255
BioTech	185	1.00	1	0.9406	0.0000	0.0000	0.0000
BioTech	185	0.00	2	0.0594	0.0594	1.0000	0.1121
BioTech	185	0.05	2	0.4238	0.0934	1.0000	0.1709
BioTech	185	0.10	2	0.8571	0.2937	1.0000	0.4540
BioTech	185	0.15	2	0.9262	0.4416	0.9189	0.5965
BioTech	185	0.20	2	0.9390	0.4925	0.8919	0.6346
BioTech	185	0.25	2	0.9615	0.6275	0.8649	0.7273
BioTech	185	0.30	2	0.9759	0.7619	0.8649	0.8101
BioTech	185	0.35	2	0.9839	0.9091	0.8108	0.8571
BioTech	185	0.40	2	0.9839	0.9355	0.7838	0.8529
BioTech	185	0.45	2	0.9839	0.9355	0.7838	0.8529
BioTech	185	0.50	2	0.9839	0.9355	0.7838	0.8529
BioTech	185	0.55	2	0.9823	0.9333	0.7568	0.8358
BioTech	185	0.60	2	0.9807	0.9310	0.7297	0.8182
BioTech	185	0.65	2	0.9791	0.9286	0.7027	0.8000
BioTech	185	0.70	2	0.9743	0.9200	0.6216	0.7419
BioTech	185	0.75	2	0.9711	0.9524	0.5405	0.6897
BioTech	185	0.80	2	0.9695	0.9500	0.5135	0.6667
BioTech	185	0.85	2	0.9631	0.9375	0.4054	0.5660
BioTech	185	0.90	2	0.9631	1.0000	0.3784	0.5490
BioTech	185	0.95	2	0.9551	1.0000	0.2432	0.3913
BioTech	185	1.00	2	0.9406	0.0000	0.0000	0.0000
BioTech	185	0.00	3	0.0594	0.0594	1.0000	0.1121
BioTech	185	0.05	3	0.4510	0.0976	1.0000	0.1779
BioTech	185	0.10	3	0.8812	0.3271	0.9459	0.4861
BioTech	185	0.15	3	0.9406	0.5000	0.8649	0.6337
BioTech	185	0.20	3	0.9583	0.6122	0.8108	0.6977
BioTech	185	0.25	3	0.9679	0.7179	0.7568	0.7368
BioTech	185	0.30	3	0.9695	0.7500	0.7297	0.7397
BioTech	185	0.35	3	0.9759	0.8438	0.7297	0.7826
BioTech	185	0.40	3	0.9743	0.8387	0.7027	0.7647
BioTech	185	0.45	3	0.9743	0.8387	0.7027	0.7647
BioTech	185	0.50	3	0.9743	0.8387	0.7027	0.7647
BioTech	185	0.55	3	0.9695	0.8214	0.6216	0.7077
BioTech	185	0.60	3	0.9599	0.7727	0.4595	0.5763
BioTech	185	0.65	3	0.9631	0.8500	0.4595	0.5965
BioTech	185	0.70	3	0.9631	0.8500	0.4595	0.5965
BioTech	185	0.75	3	0.9599	0.8333	0.4054	0.5455
BioTech	185	0.80	3	0.9535	0.7857	0.2973	0.4314
BioTech	185	0.85	3	0.9535	0.8333	0.2703	0.4082
BioTech	185	0.90	3	0.9535	0.9000	0.2432	0.3830
BioTech	185	0.95	3	0.9470	0.8333	0.1351	0.2326
BioTech	185	1.00	3	0.9406	0.0000	0.0000	0.0000
BioTech	185	0.00	4	0.0595	0.0595	1.0000	0.1123
BioTech	185	0.05	4	0.4068	0.0911	1.0000	0.1670
BioTech	185	0.10	4	0.8296	0.2587	1.0000	0.4111
BioTech	185	0.15	4	0.8907	0.3524	1.0000	0.5211
BioTech	185	0.20	4	0.9277	0.4512	1.0000	0.6218
BioTech	185	0.25	4	0.9389	0.4932	0.9730	0.6545
BioTech	185	0.30	4	0.9518	0.5556	0.9459	0.7000
BioTech	185	0.35	4	0.9614	0.6140	0.9459	0.7447
BioTech	185	0.40	4	0.9646	0.6364	0.9459	0.7609
BioTech	185	0.45	4	0.9711	0.6863	0.9459	0.7955
BioTech	185	0.50	4	0.9711	0.7021	0.8919	0.7857
BioTech	185	0.55	4	0.9727	0.7273	0.8649	0.7901
BioTech	185	0.60	4	0.9759	0.7895	0.8108	0.8000
BioTech	185	0.65	4	0.9807	0.8571	0.8108	0.8333
BioTech	185	0.70	4	0.9791	0.8529	0.7838	0.8169
BioTech	185	0.75	4	0.9791	0.8529	0.7838	0.8169
BioTech	185	0.80	4	0.9775	0.9259	0.6757	0.7813
BioTech	185	0.85	4	0.9743	0.9200	0.6216	0.7419
BioTech	185	0.90	4	0.9678	0.9474	0.4865	0.6429
BioTech	185	0.95	4	0.9614	0.9333	0.3784	0.5385
BioTech	185	1.00	4	0.9405	0.0000	0.0000	0.0000
Smartphones	198	0.00	0	0.0641	0.0641	1.0000	0.1205
Smartphones	198	0.05	0	0.2756	0.0813	1.0000	0.1504
Smartphones	198	0.10	0	0.7452	0.1980	0.9750	0.3291
Smartphones	198	0.15	0	0.8670	0.3223	0.9750	0.4845
Smartphones	198	0.20	0	0.8926	0.3714	0.9750	0.5379
Smartphones	198	0.25	0	0.9167	0.4318	0.9500	0.5938
Smartphones	198	0.30	0	0.9359	0.5000	0.9250	0.6491
Smartphones	198	0.35	0	0.9503	0.5714	0.9000	0.6990
Smartphones	198	0.40	0	0.9567	0.6102	0.9000	0.7273
Smartphones	198	0.45	0	0.9583	0.6250	0.8750	0.7292
Smartphones	198	0.50	0	0.9583	0.6346	0.8250	0.7174
Smartphones	198	0.55	0	0.9631	0.6735	0.8250	0.7416
Smartphones	198	0.60	0	0.9647	0.6875	0.8250	0.7500
Smartphones	198	0.65	0	0.9712	0.7500	0.8250	0.7857
Smartphones	198	0.70	0	0.9696	0.7442	0.8000	0.7711
Smartphones	198	0.75	0	0.9679	0.7500	0.7500	0.7500
Smartphones	198	0.80	0	0.9696	0.7838	0.7250	0.7532
Smartphones	198	0.85	0	0.9663	0.7879	0.6500	0.7123
Smartphones	198	0.90	0	0.9599	0.7778	0.5250	0.6269
Smartphones	198	0.95	0	0.9567	0.8824	0.3750	0.5263
Smartphones	198	1.00	0	0.9359	0.0000	0.0000	0.0000
Smartphones	198	0.00	1	0.0642	0.0642	1.0000	0.1207
Smartphones	198	0.05	1	0.2970	0.0837	1.0000	0.1544
Smartphones	198	0.10	1	0.7223	0.1848	0.9750	0.3108
Smartphones	198	0.15	1	0.8331	0.2647	0.9000	0.4091
Smartphones	198	0.20	1	0.8812	0.3396	0.9000	0.4932
Smartphones	198	0.25	1	0.9069	0.3953	0.8500	0.5397
Smartphones	198	0.30	1	0.9133	0.4125	0.8250	0.5500
Smartphones	198	0.35	1	0.9262	0.4583	0.8250	0.5893
Smartphones	198	0.40	1	0.9342	0.4921	0.7750	0.6019
Smartphones	198	0.45	1	0.9390	0.5192	0.6750	0.5870
Smartphones	198	0.50	1	0.9438	0.5510	0.6750	0.6067
Smartphones	198	0.55	1	0.9470	0.5778	0.6500	0.6118
Smartphones	198	0.60	1	0.9486	0.5952	0.6250	0.6098
Smartphones	198	0.65	1	0.9502	0.6154	0.6000	0.6076
Smartphones	198	0.70	1	0.9486	0.6176	0.5250	0.5676
Smartphones	198	0.75	1	0.9454	0.6000	0.4500	0.5143
Smartphones	198	0.80	1	0.9438	0.6087	0.3500	0.4444
Smartphones	198	0.85	1	0.9358	0.5000	0.2000	0.2857
Smartphones	198	0.90	1	0.9374	0.5333	0.2000	0.2909
Smartphones	198	0.95	1	0.9390	0.5833	0.1750	0.2692
Smartphones	198	1.00	1	0.9358	0.0000	0.0000	0.0000
Smartphones	198	0.00	2	0.0642	0.0642	1.0000	0.1207
Smartphones	198	0.05	2	0.2681	0.0806	1.0000	0.1493
Smartphones	198	0.10	2	0.7416	0.1990	1.0000	0.3320
Smartphones	198	0.15	2	0.8475	0.2963	1.0000	0.4571
Smartphones	198	0.20	2	0.8909	0.3679	0.9750	0.5342
Smartphones	198	0.25	2	0.9101	0.4091	0.9000	0.5625
Smartphones	198	0.30	2	0.9358	0.5000	0.8750	0.6364
Smartphones	198	0.35	2	0.9470	0.5556	0.8750	0.6796
Smartphones	198	0.40	2	0.9502	0.5849	0.7750	0.6667
Smartphones	198	0.45	2	0.9567	0.6444	0.7250	0.6824
Smartphones	198	0.50	2	0.9647	0.7250	0.7250	0.7250
Smartphones	198	0.55	2	0.9679	0.7941	0.6750	0.7297
Smartphones	198	0.60	2	0.9679	0.7941	0.6750	0.7297
Smartphones	198	0.65	2	0.9695	0.8387	0.6500	0.7324
Smartphones	198	0.70	2	0.9711	0.8667	0.6500	0.7429
Smartphones	198	0.75	2	0.9679	0.8571	0.6000	0.7059
Smartphones	198	0.80	2	0.9663	0.9130	0.5250	0.6667
Smartphones	198	0.85	2	0.9647	1.0000	0.4500	0.6207
Smartphones	198	0.90	2	0.9631	1.0000	0.4250	0.5965
Smartphones	198	0.95	2	0.9567	1.0000	0.3250	0.4906
Smartphones	198	1.00	2	0.9358	0.0000	0.0000	0.0000
Smartphones	198	0.00	3	0.0627	0.0627	1.0000	0.1180
Smartphones	198	0.05	3	0.3457	0.0837	0.9487	0.1538
Smartphones	198	0.10	3	0.7605	0.1978	0.9231	0.3258
Smartphones	198	0.15	3	0.8650	0.3077	0.9231	0.4615
Smartphones	198	0.20	3	0.8907	0.3564	0.9231	0.5143
Smartphones	198	0.25	3	0.9116	0.4024	0.8462	0.5455
Smartphones	198	0.30	3	0.9437	0.5333	0.8205	0.6465
Smartphones	198	0.35	3	0.9598	0.6400	0.8205	0.7191
Smartphones	198	0.40	3	0.9630	0.6739	0.7949	0.7294
Smartphones	198	0.45	3	0.9678	0.7209	0.7949	0.7561
Smartphones	198	0.50	3	0.9711	0.7838	0.7436	0.7632
Smartphones	198	0.55	3	0.9727	0.8056	0.7436	0.7733
Smartphones	198	0.60	3	0.9727	0.8667	0.6667	0.7536
Smartphones	198	0.65	3	0.9711	0.8621	0.6410	0.7353
Smartphones	198	0.70	3	0.9678	0.9130	0.5385	0.6774
Smartphones	198	0.75	3	0.9662	0.9091	0.5128	0.6557
Smartphones	198	0.80	3	0.9630	0.9000	0.4615	0.6102
Smartphones	198	0.85	3	0.9614	0.9412	0.4103	0.5714
Smartphones	198	0.90	3	0.9550	0.9231	0.3077	0.4615
Smartphones	198	0.95	3	0.9502	1.0000	0.2051	0.3404
Smartphones	198	1.00	3	0.9373	0.0000	0.0000	0.0000
Smartphones	198	0.00	4	0.0627	0.0627	1.0000	0.1180
Smartphones	198	0.05	4	0.4051	0.0934	0.9744	0.1704
Smartphones	198	0.10	4	0.8103	0.2030	0.6923	0.3140
Smartphones	198	0.15	4	0.9100	0.3692	0.6154	0.4615
Smartphones	198	0.20	4	0.9373	0.5000	0.5128	0.5063
Smartphones	198	0.25	4	0.9437	0.5625	0.4615	0.5070
Smartphones	198	0.30	4	0.9453	0.5926	0.4103	0.4848
Smartphones	198	0.35	4	0.9453	0.6087	0.3590	0.4516
Smartphones	198	0.40	4	0.9469	0.6364	0.3590	0.4590
Smartphones	198	0.45	4	0.9502	0.7000	0.3590	0.4746
Smartphones	198	0.50	4	0.9486	0.6842	0.3333	0.4483
Smartphones	198	0.55	4	0.9486	0.7059	0.3077	0.4286
Smartphones	198	0.60	4	0.9486	0.7333	0.2821	0.4074
Smartphones	198	0.65	4	0.9486	0.7692	0.2564	0.3846
Smartphones	198	0.70	4	0.9486	0.7692	0.2564	0.3846
Smartphones	198	0.75	4	0.9502	0.9000	0.2308	0.3673
Smartphones	198	0.80	4	0.9486	0.8889	0.2051	0.3333
Smartphones	198	0.85	4	0.9469	1.0000	0.1538	0.2667
Smartphones	198	0.90	4	0.9453	1.0000	0.1282	0.2273
Smartphones	198	0.95	4	0.9453	1.0000	0.1282	0.2273
Smartphones	198	1.00	4	0.9373	0.0000	0.0000	0.0000
Internet of Things	102	0.00	0	0.0337	0.0337	1.0000	0.0651
Internet of Things	102	0.05	0	0.7516	0.1193	1.0000	0.2132
Internet of Things	102	0.10	0	0.9455	0.3818	1.0000	0.5526
Internet of Things	102	0.15	0	0.9663	0.5000	1.0000	0.6667
Internet of Things	102	0.20	0	0.9776	0.6000	1.0000	0.7500
Internet of Things	102	0.25	0	0.9792	0.6250	0.9524	0.7547
Internet of Things	102	0.30	0	0.9824	0.6667	0.9524	0.7843
Internet of Things	102	0.35	0	0.9872	0.7407	0.9524	0.8333
Internet of Things	102	0.40	0	0.9904	0.8000	0.9524	0.8696
Internet of Things	102	0.45	0	0.9920	0.8333	0.9524	0.8889
Internet of Things	102	0.50	0	0.9920	0.8636	0.9048	0.8837
Internet of Things	102	0.55	0	0.9904	0.8571	0.8571	0.8571
Internet of Things	102	0.60	0	0.9936	0.9474	0.8571	0.9000
Internet of Things	102	0.65	0	0.9936	0.9474	0.8571	0.9000
Internet of Things	102	0.70	0	0.9936	0.9474	0.8571	0.9000
Internet of Things	102	0.75	0	0.9936	0.9474	0.8571	0.9000
Internet of Things	102	0.80	0	0.9920	0.9444	0.8095	0.8718
Internet of Things	102	0.85	0	0.9920	0.9444	0.8095	0.8718
Internet of Things	102	0.90	0	0.9888	0.9375	0.7143	0.8108
Internet of Things	102	0.95	0	0.9840	0.9231	0.5714	0.7059
Internet of Things	102	1.00	0	0.9663	0.0000	0.0000	0.0000
Internet of Things	102	0.00	1	0.0337	0.0337	1.0000	0.0651
Internet of Things	102	0.05	1	0.7981	0.1329	0.9048	0.2317
Internet of Things	102	0.10	1	0.9119	0.2500	0.8095	0.3820
Internet of Things	102	0.15	1	0.9391	0.3333	0.8095	0.4722
Internet of Things	102	0.20	1	0.9487	0.3778	0.8095	0.5152
Internet of Things	102	0.25	1	0.9535	0.4048	0.8095	0.5397
Internet of Things	102	0.30	1	0.9615	0.4595	0.8095	0.5862
Internet of Things	102	0.35	1	0.9631	0.4722	0.8095	0.5965
Internet of Things	102	0.40	1	0.9679	0.5152	0.8095	0.6296
Internet of Things	102	0.45	1	0.9744	0.5862	0.8095	0.6800
Internet of Things	102	0.50	1	0.9872	0.8095	0.8095	0.8095
Internet of Things	102	0.55	1	0.9872	0.8095	0.8095	0.8095
Internet of Things	102	0.60	1	0.9888	0.8500	0.8095	0.8293
Internet of Things	102	0.65	1	0.9904	0.8947	0.8095	0.8500
Internet of Things	102	0.70	1	0.9920	0.9444	0.8095	0.8718
Internet of Things	102	0.75	1	0.9904	0.9412	0.7619	0.8421
Internet of Things	102	0.80	1	0.9888	0.9375	0.7143	0.8108
Internet of Things	102	0.85	1	0.9856	0.9286	0.6190	0.7429
Internet of Things	102	0.90	1	0.9792	0.9000	0.4286	0.5806
Internet of Things	102	0.95	1	0.9760	0.8750	0.3333	0.4828
Internet of Things	102	1.00	1	0.9663	0.0000	0.0000	0.0000
Internet of Things	102	0.00	2	0.0322	0.0322	1.0000	0.0623
Internet of Things	102	0.05	2	0.7878	0.1267	0.9500	0.2235
Internet of Things	102	0.10	2	0.9437	0.3529	0.9000	0.5070
Internet of Things	102	0.15	2	0.9582	0.4286	0.9000	0.5806
Internet of Things	102	0.20	2	0.9678	0.5000	0.9000	0.6429
Internet of Things	102	0.25	2	0.9791	0.6296	0.8500	0.7234
Internet of Things	102	0.30	2	0.9855	0.7619	0.8000	0.7805
Internet of Things	102	0.35	2	0.9855	0.7619	0.8000	0.7805
Internet of Things	102	0.40	2	0.9887	0.8421	0.8000	0.8205
Internet of Things	102	0.45	2	0.9887	0.8421	0.8000	0.8205
Internet of Things	102	0.50	2	0.9904	0.8889	0.8000	0.8421
Internet of Things	102	0.55	2	0.9904	0.8889	0.8000	0.8421
Internet of Things	102	0.60	2	0.9904	0.8889	0.8000	0.8421
Internet of Things	102	0.65	2	0.9920	0.9412	0.8000	0.8649
Internet of Things	102	0.70	2	0.9920	0.9412	0.8000	0.8649
Internet of Things	102	0.75	2	0.9920	0.9412	0.8000	0.8649
Internet of Things	102	0.80	2	0.9904	0.9375	0.7500	0.8333
Internet of Things	102	0.85	2	0.9839	0.9167	0.5500	0.6875
Internet of Things	102	0.90	2	0.9807	0.9000	0.4500	0.6000
Internet of Things	102	0.95	2	0.9807	0.9000	0.4500	0.6000
Internet of Things	102	1.00	2	0.9678	0.0000	0.0000	0.0000
Internet of Things	102	0.00	3	0.0322	0.0322	1.0000	0.0623
Internet of Things	102	0.05	3	0.7492	0.1136	1.0000	0.2041
Internet of Things	102	0.10	3	0.9293	0.3125	1.0000	0.4762
Internet of Things	102	0.15	3	0.9518	0.4000	1.0000	0.5714
Internet of Things	102	0.20	3	0.9614	0.4545	1.0000	0.6250
Internet of Things	102	0.25	3	0.9727	0.5405	1.0000	0.7018
Internet of Things	102	0.30	3	0.9759	0.5714	1.0000	0.7273
Internet of Things	102	0.35	3	0.9791	0.6061	1.0000	0.7547
Internet of Things	102	0.40	3	0.9823	0.6452	1.0000	0.7843
Internet of Things	102	0.45	3	0.9855	0.6897	1.0000	0.8163
Internet of Things	102	0.50	3	0.9871	0.7308	0.9500	0.8261
Internet of Things	102	0.55	3	0.9887	0.7826	0.9000	0.8372
Internet of Things	102	0.60	3	0.9887	0.8095	0.8500	0.8293
Internet of Things	102	0.65	3	0.9887	0.8421	0.8000	0.8205
Internet of Things	102	0.70	3	0.9920	0.9412	0.8000	0.8649
Internet of Things	102	0.75	3	0.9920	1.0000	0.7500	0.8571
Internet of Things	102	0.80	3	0.9920	1.0000	0.7500	0.8571
Internet of Things	102	0.85	3	0.9904	1.0000	0.7000	0.8235
Internet of Things	102	0.90	3	0.9887	1.0000	0.6500	0.7879
Internet of Things	102	0.95	3	0.9807	1.0000	0.4000	0.5714
Internet of Things	102	1.00	3	0.9678	0.0000	0.0000	0.0000
Internet of Things	102	0.00	4	0.0322	0.0322	1.0000	0.0623
Internet of Things	102	0.05	4	0.8939	0.2125	0.8500	0.3400
Internet of Things	102	0.10	4	0.9614	0.4444	0.8000	0.5714
Internet of Things	102	0.15	4	0.9759	0.5926	0.8000	0.6809
Internet of Things	102	0.20	4	0.9823	0.7143	0.7500	0.7317
Internet of Things	102	0.25	4	0.9839	0.7500	0.7500	0.7500
Internet of Things	102	0.30	4	0.9855	0.8235	0.7000	0.7568
Internet of Things	102	0.35	4	0.9855	0.8235	0.7000	0.7568
Internet of Things	102	0.40	4	0.9839	0.8125	0.6500	0.7222
Internet of Things	102	0.45	4	0.9855	0.8667	0.6500	0.7429
Internet of Things	102	0.50	4	0.9855	0.8667	0.6500	0.7429
Internet of Things	102	0.55	4	0.9855	0.8667	0.6500	0.7429
Internet of Things	102	0.60	4	0.9871	0.9286	0.6500	0.7647
Internet of Things	102	0.65	4	0.9871	0.9286	0.6500	0.7647
Internet of Things	102	0.70	4	0.9871	0.9286	0.6500	0.7647
Internet of Things	102	0.75	4	0.9855	0.9231	0.6000	0.7273
Internet of Things	102	0.80	4	0.9823	0.9091	0.5000	0.6452
Internet of Things	102	0.85	4	0.9791	0.8889	0.4000	0.5517
Internet of Things	102	0.90	4	0.9775	0.8750	0.3500	0.5000
Internet of Things	102	0.95	4	0.9759	0.8571	0.3000	0.4444
Internet of Things	102	1.00	4	0.9678	0.0000	0.0000	0.0000
Social Networks	464	0.00	0	0.1493	0.1493	1.0000	0.2598
Social Networks	464	0.05	0	0.3692	0.1901	0.9892	0.3189
Social Networks	464	0.10	0	0.6661	0.3064	0.9785	0.4667
Social Networks	464	0.15	0	0.8170	0.4462	0.9355	0.6042
Social Networks	464	0.20	0	0.9133	0.6560	0.8817	0.7523
Social Networks	464	0.25	0	0.9454	0.7864	0.8710	0.8265
Social Networks	464	0.30	0	0.9615	0.8791	0.8602	0.8696
Social Networks	464	0.35	0	0.9663	0.9091	0.8602	0.8840
Social Networks	464	0.40	0	0.9663	0.9186	0.8495	0.8827
Social Networks	464	0.45	0	0.9647	0.9176	0.8387	0.8764
Social Networks	464	0.50	0	0.9647	0.9176	0.8387	0.8764
Social Networks	464	0.55	0	0.9583	0.9136	0.7957	0.8506
Social Networks	464	0.60	0	0.9518	0.9091	0.7527	0.8235
Social Networks	464	0.65	0	0.9502	0.9079	0.7419	0.8166
Social Networks	464	0.70	0	0.9422	0.9254	0.6667	0.7750
Social Networks	464	0.75	0	0.9374	0.9500	0.6129	0.7451
Social Networks	464	0.80	0	0.9262	0.9434	0.5376	0.6849
Social Networks	464	0.85	0	0.9181	0.9565	0.4731	0.6331
Social Networks	464	0.90	0	0.9053	1.0000	0.3656	0.5354
Social Networks	464	0.95	0	0.8892	1.0000	0.2581	0.4103
Social Networks	464	1.00	0	0.8507	0.0000	0.0000	0.0000
Social Networks	464	0.00	1	0.1493	0.1493	1.0000	0.2598
Social Networks	464	0.05	1	0.3692	0.1914	1.0000	0.3212
Social Networks	464	0.10	1	0.6806	0.3185	1.0000	0.4831
Social Networks	464	0.15	1	0.8395	0.4819	1.0000	0.6503
Social Networks	464	0.20	1	0.9294	0.6788	1.0000	0.8087
Social Networks	464	0.25	1	0.9583	0.7815	1.0000	0.8774
Social Networks	464	0.30	1	0.9679	0.8230	1.0000	0.9029
Social Networks	464	0.35	1	0.9695	0.8426	0.9785	0.9055
Social Networks	464	0.40	1	0.9711	0.8505	0.9785	0.9100
Social Networks	464	0.45	1	0.9695	0.8776	0.9247	0.9005
Social Networks	464	0.50	1	0.9711	0.9032	0.9032	0.9032
Social Networks	464	0.55	1	0.9711	0.9213	0.8817	0.9011
Social Networks	464	0.60	1	0.9695	0.9405	0.8495	0.8927
Social Networks	464	0.65	1	0.9631	0.9487	0.7957	0.8655
Social Networks	464	0.70	1	0.9535	0.9444	0.7312	0.8242
Social Networks	464	0.75	1	0.9406	0.9516	0.6344	0.7613
Social Networks	464	0.80	1	0.9294	0.9623	0.5484	0.6986
Social Networks	464	0.85	1	0.9230	0.9787	0.4946	0.6571
Social Networks	464	0.90	1	0.9117	1.0000	0.4086	0.5802
Social Networks	464	0.95	1	0.8828	1.0000	0.2151	0.3540
Social Networks	464	1.00	1	0.8507	0.0000	0.0000	0.0000
Social Networks	464	0.00	2	0.1493	0.1493	1.0000	0.2598
Social Networks	464	0.05	2	0.3387	0.1842	1.0000	0.3110
Social Networks	464	0.10	2	0.5923	0.2680	1.0000	0.4227
Social Networks	464	0.15	2	0.8090	0.4381	0.9892	0.6073
Social Networks	464	0.20	2	0.9085	0.6216	0.9892	0.7635
Social Networks	464	0.25	2	0.9326	0.6977	0.9677	0.8108
Social Networks	464	0.30	2	0.9390	0.7350	0.9247	0.8190
Social Networks	464	0.35	2	0.9567	0.8173	0.9140	0.8629
Social Networks	464	0.40	2	0.9631	0.8500	0.9140	0.8808
Social Networks	464	0.45	2	0.9599	0.8542	0.8817	0.8677
Social Networks	464	0.50	2	0.9631	0.8977	0.8495	0.8729
Social Networks	464	0.55	2	0.9647	0.9383	0.8172	0.8736
Social Networks	464	0.60	2	0.9631	0.9487	0.7957	0.8655
Social Networks	464	0.65	2	0.9551	0.9452	0.7419	0.8313
Social Networks	464	0.70	2	0.9502	0.9429	0.7097	0.8098
Social Networks	464	0.75	2	0.9422	0.9672	0.6344	0.7662
Social Networks	464	0.80	2	0.9342	0.9815	0.5699	0.7211
